urdu_text,is_sarcastic,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
Magnevist5 betterpakistan چھت ٹائل فردوش عاشق اعوان ن جان بوجھ کر گرائ احسن اقبال ک بیان sarcasm,1.0,,,,,,
تیر دعویدار توب بندر بانٹ کر ملت کو کافر مشرک کرک سب کو زاہد ان الحق کرن لگ ہم مسلک عشق اختیار کر آ مفت فتو لگ tmr sarcasm vain_radicalisation,1.0,,,,,,
چند گستاخ بھ جنہ غازی_فیصل_خالد Sarcasm t co hClF64ey3f,1.0,,,,,,
باپ زند رہن بیٹ شہزاد,0.0,,,,,,
ایو کام ن,0.0,,,,,,
کیپٹن صفدر ک جلد چھوٹن وزیر موسمیات زرتاج گل ک اظہار اطمینان,0.0,,,,,,
SaudSami سب س اچھ sarcasm,1.0,,,,,,
wazarat_chatrol FrehmanD ھان یار نغم بھ ن ھوت کچھ بھ ن ھوت ن شکر ھ ان کو جہاد لت لگ ھ sarcasm,1.0,,,,,,
کچھ گڑبڑ اس تصویر م SARCASM t co ny0iU6Qrju,1.0,,,,,,
کی پت و فیصل آباد,0.0,,,,,,
ھاھاھاھاھااو تیر خیر او پاٸی تس فیاض نال گل پٸ کرد او جون سن نال نٸ,0.0,,,,,,
بز رگ بقول پ ین کار پائ  ت سوہر کار جوائ ,0.0,,,,,,
مسکرای جائ بن ماچس کو جلای جائ morningvibes sarcastic sarcasticmemes memesdaily,1.0,,,,,,
کولمبس جب امریک پہنچ دیکھ حیران ر گیاک میر قائد نوازشریف پہل وہاں بیٹھ نہار اورپائ کھارہ احسن اقبال عرف جعل ارسطو Sarcasm,1.0,,,,,,
تحریک انصاف فیصل م بڑ اونچ لیول حکمت جو ہمار سمیت کس کو سمجھ نہ آرہ انک پاس 22 برس ک شاندار تجرب دانشمند غلط کیس کرسکت انک کام م دانائ حکمت sarcasm t co WGP1iPmWBB,1.0,,,,,,
جس ک حام خد اس کون ذلت عزت اس جس خد عزت م ن ش اء ذ ل م ن ش اء,0.0,,,,,,
ہائےےے ہائےےے سابق بیگم ک سابق شوہر پ جگت,0.0,,,,,,
حضور ﷺ میر سار بہار آپ س م ب قرار تھ میر قرار آپ س MarhabaYaMustafa ﷺ,0.0,,,,,,
بات جواب م مسکراہٹ بہتر کیونک کس کو گول مار نہ ج سکت whatsappdown sarcasm Urdu poetry,1.0,,,,,,
ماشاءالل خود کفیل ادار sarcastic t co IU5UgcOQPt,1.0,,,,,,
HafizUmarDogar1 صرف دوپٹ  بڑ لبرل بھئ گھر س نکلن قتل کر دین چاہیئ sarcasm,1.0,,,,,,
 ش ف یع  مم  اد م حت رم ﷺ دل شکست ہمت عط کیجئی صل الل علی وال وسلم,0.0,,,,,,
السلام علیکم میر یقین و رب دن میر تمام دعائ س ن لےگ اورک ن فرمادےگ صبح بخیر,0.0,,,,,,
جو ان تین چیز س گزر ان کو معلوم ہوگ محبت محبت محبت درد,0.0,,,,,,
ایس handwriting پ میر پرائمر سکول ٹیچر مرغ بنات تھ کاش  نہ ن بھ تخت لکھ Sarcasm عزم_و_ہمت_کے100دن t co o14pLwsCh5,1.0,,,,,,
razaahmad لیکن رض بھائ م ن سن تھ عیب کچن م بنت م م نہ کی اس س ثابت نہ ہوت عورت ک اصل مقام کچن م P S sarcasm,1.0,,,,,,
کراچ زمین اسلح کاشت کار لی بہت زرخیز یہاں جانب اسلح لہلہات فصل نظر آت sarcasm KarachiStockExchangeAttack t co HcKjxbYOuB,1.0,,,,,,
ایس کون کھات وہ بات پہل چاول کھاو دال پ,0.0,,,,,,
زیاد بھونکن نہ پہل آئ ج س پوچھ کس ن دباو ڈال ھ سندھ گورنمنٹ ن ی وفاق ن پہر ج بھر بھونک لین,0.0,,,,,,
چائن فوج بھ اگر چاہت دشمن بچ کو پڑھ سکت مگر انہ ن وہ کی جس و تنخواہ لیت انور مقصود PakistanArmy pakistanzindabad Urdu sarcasm,1.0,,,,,,
SHABAZGIL بجل کہاں غائب و آپ ن اتن بن تار س نکل sarcasm,1.0,,,,,,
میر آصف تھ چرس پ کر بالنگ کرت تھ گیند بھ جھومت sarcasm t co cD9vnLEFwD,1.0,,,,,,
جنہ ڈوبن ک شوق,0.0,,,,,,
م اپن الفاظ واپس لیت ایڈمن بھائ نہ بہت پیار بہن نہ اس ن اپن سر پھڑ لین,0.0,,,,,,
ہم کو کی ہم کو صرف دودھ نکالن ش یرفروش دودھ SatireSale Sarcasm Memes FunnyGifs t co Vd2aSxTwOO,1.0,,,,,,
چھ گی بزدار فوج لی پیس نہ رکھ لیکن صحت لی 350 ارب مختص کر دی شاباش Sarcasm PunjabBudget2020,1.0,,,,,,
پ ٹ ایم اس بجٹ کو نامنظور کرت جس م ہمار افغان بھائی پیس نہ دئ ایس بجٹ ک کی مطلب جس م افغانستان کو نظر انداز کی گی م عل وزیر دون اس بجٹ کو نہ مانت محسن داوڑ اسمبل م رو پڑ Sarcasm t co OTMY8mnjbL,1.0,,,,,,
جب بھ کنڈوم کوالٹ چیک بغیر کنڈوم ک استعمال کروگ نتیج فیاض چوہان جیس بند ہوگ لخد لعنت BachaKhanO,0.0,,,,,,
پٹواریوں_کی_مادرملت د من اینج ا جیو کھوت سٹینڈ ت لائ  ند,0.0,,,,,,
سندھ پولیس کو مراد سعید سمجھ ری مز آی ج پٹیل صاحب,0.0,,,,,,
زندگ بہت گزر کس ن چمگاڈر کھ لی 𝔽𝕠𝕝𝕝𝕠𝕨 𝕞𝕖 𝕆𝕟 𝕀𝕤𝕥𝕒𝕘𝕣𝕒𝕞 Itzmarkkhan ᴅᴀ ᴍᴀʀᴅᴀɴ coronavirus CoronaVirusPakistan Memes memesdaily sarcasm Funny fun FunniestTweet memes2020 PTMRealityExposed t co M0wBvgAkex,1.0,,,,,,
پلیز جب پھیلان لی درست افواہ موجود برائ مہربان غلط افواہ مت پھیلائ آپ ک مخلص بل گیٹس copied sarcasm t co 4bYITY35F6,1.0,,,,,,
کرون ویکسین ذریع دماغ م چپ لگان م حقیقت نہ چپ ٹیسٹ کرن سویب ذریع فٹ ج اگر سن مک وج س متوقع اموات ن ہوئ ویکسین آباد کو کنٹرول کرن لی استعمال جائ copied sarcasm,1.0,,,,,,
TTRPG آقاﷺ آمد,0.0,,,,,,
لیکن غلط ایڈریس نہ بتای ن لڑک,0.0,,,,,,
بھیگ بارش م تیر خواب آنکھ ک موسم خراب لگت رونق_شاعر,0.0,,,,,,
❷ ٹریور نوح مگر ٹرمپ مسلمان س نفرت کرت حسن منہاج اس مجھ زیاد یقین کیونک مسلمان س سب س زیاد نفرت خود مسلمان ملک م سعود عرب ایران س ترک شام س دشمن رکھت sarcasm,1.0,,,,,,
کتن مشکل ہوت کانٹ بستر ہنست سون ـ وعد خلاف س محبت ک عہد لین ـ کتن مشکل زندگ ـ کتن مشکل جین ـ اپن دل کو کچلن ـ نفرت کرن وال درمیان رہن ـ ان چاہ کو سہن ـ لمح محاز رہن ـ کتن مشکل بھرم رکھن Sarcastic soul,1.0,,,,,,
iAroojFatima جام شہادت نوش فرمائ Good sarcasm,1.0,,,,,,
میر پیار بھائ دھوک باز نہ پیار,0.0,,,,,,
حامد میر صاحب اب ان بیچار کامران خان کو اغواکار چنگل س ازاد کران آپ ک کام,0.0,,,,,,
کاک جب تم ن عدت پور نہ ہون عوام کیس مدت پور ہون,0.0,,,,,,
سہ دھون لیئ دیت sarcasm t co hzd7fZIvYh,1.0,,,,,,
ہم بلاول صاحب س مطالب و فور اپن استعف د لیکن سوال کس پوسٹ س PTIIdiots sarcastic COVIDー19 Politics dirtygamebyPTI NayaPakistan lackofleadership نفسیاتی_لوگ_گورئمنٹ_م,1.0,,,,,,
HAwaan777 connectaamir rajawaseem1511 GulBukhari جاوید خامد صاحب وزیر اعظم ھاؤس فلور نمبر چار حمایت م کھل کر نکل آ ئ ھ قدرت آفات وج وزیر اعظم ک فلور نمبر چار نہ بلک فلور نمبر ھ sarcastic sarcasm تفصیلات,1.0,,,,,,
_الل کریم جب کس بند اد خوش جات اپن محبوب صل الل علی وآل وسلم محبت عط فرمات _واصف عل واصف_,0.0,,,,,,
مارخورز سادگ ب تکلف ایمان ک تقاض,0.0,,,,,,
ہزار مليں زندگ بھيڑ ميں ہم س بہتر مل جاۓ ناز کرن اپن قسمت Love R,0.0,,,,,,
پاک آرم ک حکومت ک 70فیصد کلئیر باق بھ جلد کنٹرول حاصل کرلی جائ گ سابق ڈ ج آئیس پ یار AsimBajwa sarcasm t co LcJK4H4rVJ,1.0,,,,,,
سحر م زیاد پان پین س آپ معد م سٹور نہ گ خاصیت صرف اونٹ م لہذ پیٹ کو تربیل ڈیم مت بنائ sarcasm sehri,1.0,,,,,,
اس بات مسکڑاہٹ دل م بس گئ افسوس میر پاس اس ک نمبر نہ sarcasm Shayari,1.0,,,,,,
سمجھ نہ آرہ 9 بج خبر دیکھ ی فلم سنگم,0.0,,,,,,
علیکم سلام رحمت برکات الل امان م رہ ہمیش الل کریم قسم دکھ درد تکلیف س محفوظ رکھ آمین,0.0,,,,,,
بلو ران طبعیت خراب ہوگ,0.0,,,,,,
بھائ رضوان آپ ن جو چوٹ مار اس ن سب کو ستیاناس کردی ان جاہل حس مزاح کس قدر تھک sarcasm t co 7WyYHdYfDA,1.0,,,,,,
م ختاری پ رانیاں تصویراں ل ک پرائیویس حالات بہت سیریس ن ہزاراں بند ذلیل ر ن گورنمٹ دس نئ پئ sarcasm fun coronavactions,1.0,,,,,,
تحقیق س ثابت چین کو BAT کھان جبک پاکستان کو BAT کو ووٹ دین س تباہ آئ sarcasm CoronaInPakistan,1.0,,,,,,
ٹھگ دوسرےٹھگ کو کی سمجھائ گ اورکی بتائ گ,0.0,,,,,,
وف تون محمد س ہم تیر جہاں چیز کی لوح قلم تیر,0.0,,,,,,
الل  فیصل مطمئن رہو کیونک الل  و نہ دیت جو آپ کو اچھ لگت بلک و دیت جو آپ اچھ,0.0,,,,,,
ایران س لائ پاکستان زائرین حکومت پاکستان کرون وائرس س بچاؤ متعلق ناکاف اقدامات وج س برطانی پرنس چارلس بھ کرون وائرس ک شکار سب زلف بخار ک قصور Sarcasm Covid_19 t co ijIGrn1l3U,1.0,,,,,,
srqazi بہت س ہندو کہ کرون وب ن ثابت کی انک پرنام کرن ک مذہب فطرت عین مطابق انک مذہب حقانیت دلیل اس بھ کچھ روشن ڈالی گ sarcasm,1.0,,,,,,
یہ وج مل عمر آدھ س زیاد معاونین خواتین اب کوئٹ شور کاف ممبران خواتین امن س جنگ مذاکرات بھ طالبان خواتین اکثریت کمیٹیاں کر sarcasm AuratMarch2020 t co Hz6mqXEKi7,1.0,,,,,,
إ ن الله م لائ ص ل ون ل ى الن ی أ  ال ذین آم ن و ص ل و ل س ل م و س لیم ص ل الل ال ل   ل  س ل م صبح_بخیر_زندگ,0.0,,,,,,
مہند لگ رکھن ڈول سج رکھن لین تجھ کرن آئ تیر سجن کرن_کی_ڈھولک,0.0,,,,,,
تم زر اگنور کر دیکھ مجھ م تمہ پہچاننےسےہ انکارن کرد توکہن زاد,0.0,,,,,,
مجھ کس ن بھ نہ کہ تم میر زندگ لگت م کس موت سنساٹوآش Memes memes2020 memesdaily sarcastic,1.0,,,,,,
موقع مل حکومت گر د گ بلاول زردار sarcasm t co 0jYMHctG2i,1.0,,,,,,
لگت شاہ مہمان خان م معصوم بچ چھٹیاں ختم Sarcasm EhsanullahEhsan t co hzWqL3cCzd,1.0,,,,,,
ویلکم ویلکم دولہن بہن س,0.0,,,,,,
حقیقت قرآن تمام جہان وال سر اسر نصیحت ۵۲ سورة القلم,0.0,,,,,,
میٹھ بن مگر اتن بھ نہ آپ جلیبیاں بنان شروع کرد,0.0,,,,,,
لندن م دھند ک راج موٹرو بند کاروبار ٹھپ عوام رل حکومت کہاں مر کی تبدیل PatwariLogic BritainGotPatwaris PMLn PTI sarcasm t co dRq2LwxR1W,1.0,,,,,,
خلیل الرحم ن قمر بقول ڈرام میر پاس تم ان حقیق زات زندگ کہان سوچن بات ڈرام ک مرکز کردار مر گی khalilurrehmanqamar1 MerePaasTumHo MerePassTumHo MerayPasTumHo sarcastic,1.0,,,,,,
پاکستان ہسپتال م دانش انجام ن میاں صاحب ناقدین من بد کر دی میاں صاحب باہر علاج کرو کر سرخرو مریم اورنگزیب sarcasm,1.0,,,,,,
تیر پیار م ہوش گنو بیٹھ چائ بنات ہاتھ جل بیٹھ صرف_تم,0.0,,,,,,
م دولہ ک,0.0,,,,,,
آپ ﷺ ن فرمای جنت م ایس داخل جن دل چڑی طرح نرم _ شام بخیر,0.0,,,,,,
سکون صرف قبر م اس لی دانش مر گی دانش گی اب میر پاس کون sarcasm MerePaasTumHo,1.0,,,,,,
اس طرح جسطر ح ہم مسعود اظہر احسان الل احسان اسام بن لادن اراد کو Sarcasm IndiaManipulatingFATF,1.0,,,,,,
sherryrehman عزت PPP م قابل دید ن sarcasm,1.0,,,,,,
ا چاند ج آی میر چوکھٹ چھوڑ گی و شخص جس دھوک م تجھ دیکھ کرت تھ,0.0,,,,,,
دنی سامن خود کو فرشت ثابت کرن س تنہائ م اچھ انسان بنن زیاد بہتر,0.0,,,,,,
تر سو بھ رنگ خوش نظر مگر جو تجھ کو دیکھ چک و کی دیکھ,0.0,,,,,,
پٹواری جیال ن وکیل بڑھت بدنام جہالت پیش نظر اپن نام ساتھ ایڈوکیٹ لکھ دی پچلھ 40 سال س ایورڈ پٹواری جیال پاس تھ کار وکیل ن ایوارڈ اپن نام کرلی ججز ک وکیل س ایوارڈ لین لی دن رات محنت جار sarcasm,1.0,,,,,,
چیف جسٹس آصف سعید کھوس خیریت س مکمل صحت مند ان شرم س ڈوب مرن خبر جھوٹ قوم افواہ س گریز sarcasm LawyersAttackedPIC,1.0,,,,,,
مجھ وکل ن انگلیاں بھ فیاض الحسن چوہان ک متوقع بیان lawyers lahore PICunderattack sarcasm,1.0,,,,,,
300 فالورز ک اضاف ریٹوئیٹ ریٹوئیٹ وال کو فالو فالو بیک د Follow,0.0,,,,,,
تاز تاز کاپ کرک ہم کرم کرک پڑھات,0.0,,,,,,
م آسٹریلیو کرکٹ بورڈ ک شکری اد کرن چاہت انہ ن پاکستان ٹیم کو یہاں بلای م بتان چاہت پہل میر سنچر نہ مجھ دنی بہترین ٹیم کھیلن کو مل م ن صرف سنچر نہ پور 185 رنز بناۓ Sarcasm t co Tx97KZzG6Y,1.0,,,,,,
عمران خان عظیم لیڈر انہ ن اپن فھم فراست س نواز شریف کو بیوقوف بناکر ان س اسٹیٹ بینک م 400 ملین ڈالر جمع کروائ س ایل س نام بھ نہ نکلوای ھوت ھ لیڈر Sarcasm,1.0,,,,,,
AbbassFr بھا جان املاء درست کرشم مارک انٹرنیشنل کھلاڑ س سیکھ بوج ہوت sarcastic,1.0,,,,,,
میسج نہ آ ی میسج نہ گ میسج نہ آ ن وال میسج ک انتظار کر میسج وال بھول گی میسج چارجنگ ختم میسج بہن غائب میسج وال یتیم گی بات میسج وال ٹنڈ گی اب میسج sarcastic,1.0,,,,,,
بلاول پریس کانفرنس بہت متوازن انتہائ تحمل سنجیدگ س بات اپن آپ کو کول ڈاؤن رکھ جو وقت ھ سمجھدار ک یہ روی ھوتاھ پریشر دباؤ کےوقت اپن آپکو کمپوزڈ ھ Well Done Bilawal,0.0,,,,,,
اس وقت مجھ بڑ تکلیف کیونک میر آنکھ م  ل گرگیاہ,0.0,,,,,,
UmarCheema1 HamidMirPAK TalatHussain12 بوجھو جان پاکستان صحافت م بیشتر عناصر ھم س تعاون آماد ھو جات ھ لیکن جو افلاطون خود کو سقراط ک جانشین ثابت کرن کوشش م عوام کو گمرا کرن چاھت ھ ان ساتھ ھم سقراط ھ تاریخ دوھر د,1.0,,,,,,
AnwarLodhi ڈنڈ پیر ا وگڑیاں تگڑیاں د sarcasm کون کدھر و س س تین استعف مانگنےوال iamowaisnoorani MoulanaOfficial t co pi1X5hQ25d,1.0,,,,,,
مرد آنکھ عورت زبان ک دم سب س م نکلت مشتاق یوسف Sarcastic t co O6tnpPtrPg,1.0,,,,,,
مجھ لگ رہ بہت جلد کامران خان ک سوفٹ ویئر بھ اپ ڈیٹ ہون وال بھ شیخ رشید طرح خودکش بن چک گھنٹ اپن کو نقصان پہنچان پ لگ,0.0,,,,,,
ڈھلن رات م یاد آ  رات بڑ,0.0,,,,,,
وا مین رونڑ آ گی ا او میر مطلب,0.0,,,,,,
چیرمین NAB جاوید اقبال نوکر پور پاکستان VC جاوید اقبال نوکر پور بلوچستان عزت س زیاد اقدس غیور اقوام sarcasm SaveUOBQuetta UoBScandalExposed RoyalsVisitPakistan jam_kamal Senator_Baloch AzadiMarch27October ImranKhanPTI ARYNEWSOFFICIAL Darbar,1.0,,,,,,
Wabbasi007 marvisirmed UrduNewsCom و مومنین ن نہ عن المنکر بھ کر ساتھ پیس بھ بن دین دنی ساتھ ساتھ  س س بڑھ کر کی سکت sarcasm,1.0,,,,,,
adeel_azhar پائن میر ول و آہ س Sarcasm,1.0,,,,,,
گوار نہ اگر میر دع تمہ م نظر ن آؤں,0.0,,,,,,
م دیکھ بھال کر رشت کرونگ,0.0,,,,,,
رات دوبار دیکھن م ن بھ بھول گی کچھ کچھ,0.0,,,,,,
